ID,Topic,Test 2
693,good_location,"hotel_is_well_placed, airport_is_nearby, taxi_prices_are_same_as_from_the_center, no_evident_not_well_placed, no_evident_not_nearby, no_evident_not_having_same_taxi_prices, this_format_ensures_each_point_from_the_original_text_is_addressed_with_its_respective_support_and_contrary, adhering_to_all_specified_conditions"
694,bad_location,"wasteland, have_evident_wasteland"
694,good_location,"near, no_evident_not_near"
696,good_location,"6_minutes_by_car, near_a_good_beach, no_evident_not_6_minutes_by_car, no_evident_not_not_near_a_good_beach, this_provides_each_support_with_its_corresponding_contrary, adhering_to_the_specified_conditions"
698,good_location,"the_hotel_is_near_the_airport, no_evident_not_the_hotel_is_near_the_airport, the_hotel_is_located_for_the_restaurants_in_the_area, no_evident_not_the_hotel_is_located_for_the_restaurants_in_the_area, this_format_adheres_to_all_specified_conditions, ensuring_clarity_and_conciseness_while_maintaining_grammatical_correctness"
700,good_location,"airport, no_evident_not_airport"
701,good_location,"walking_distance, not_walking_distance, beach_with_several_restaurants, no_beach_without_several_restaurants"
704,good_location,"the_hotel_is_close_to_larnaca_airport, no_evident_not_the_hotel_is_close_to_larnaca_airport, the_hotel_is_close_to_the_beach, no_evident_not_the_hotel_is_close_to_the_beach"
706,good_location,"location, airport, no_evident_not_location, no_evident_not_airport"
708,good_location,"excellent, no_evident_not_excellent, location, no_evident_not_location, on_the_way_to_from, no_evident_not_on_the_way_to_from"
713,good_location,"premise_1_close_to_the_airport, counterargument_1_no_evident_not_close_to_the_airport"
718,good_location,"close_to_mackenzie_beach, close_to_salt_lake, 10_minutes_to_the_airport_by_bus, 10_minutes_to_the_airport_by_taxi, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_salt_lake, no_evident_not_10_minutes_to_the_airport_by_bus, no_evident_not_10_minutes_to_the_airport_by_taxi"
719,bad_location,"downtown, have_evident_downtown, highway, have_evident_highway"
722,good_location,"close_proximity_to_makenzie_beach, no_evident_not_close_proximity_to_makenzie_beach, easily_accessible_by_public_transportation, no_evident_not_easily_accessible_by_public_transportation"
726,bad_location,assumption_mackenzie_has_discos
726,good_location,"short_walk, conveniently_located, no_evident_not_short_walk, no_evident_not_conveniently_located"
727,bad_location,"restaurants_face_intense_challenges, have_evident_restaurants_do_not_face_intense_challenges, beaches_undergo_intense_processes, have_evident_beaches_do_not_undergo_intense_processes, this_format_adheres_to_the_specified_conditions, ensuring_each_support_and_its_corresponding_contrary_are_clearly_presented_without_additional_assumptions_or_claims"
727,good_location,"good, no_evident_not_good, option, no_evident_not_option, airport, no_evident_not_airport, close, no_evident_not_close, this_format_ensures_each_support_is_clearly_paired_with_its_contrary, maintaining_the_structure_and_requirements_of_aba"
730,bad_location,"noise_from_planes, have_evident_noise_from_planes, smell_of_jet_fuel, have_evident_smell_of_jet_fuel, noisy_disco_at_night, have_evident_noisy_disco_at_night"
730,good_location,"near_airport, near_beach, no_evident_not_near_airport, no_evident_not_near_beach"
732,good_location,"near, mackenzie_beach, airport, salt_lake, no_evident_not_near, no_evident_not_mackenzie_beach, no_evident_not_airport, no_evident_not_salt_lake"
733,good_location,"close, no_evident_not_close, located, no_evident_not_located"
735,good_location,"location, no_evident_not_close, close_to_everything, no_evident_not_close_to_everything, alyki_beach_club, no_evident_not_nearby, restaurants, no_evident_not_near, caf_s"
737,good_location,"close_to_the_beach, no_evident_not_close_to_the_beach, by_the_beach, no_evident_not_by_the_beach, near_the_beach, no_evident_not_near_the_beach, this_format_adheres_to_the_user_s_instructions, using_only_the_specified_phrases_for_supports_and_their_respective_contraries_starting_with_no_evident_not"
739,good_location,"near, beach, center, no_evident_not_near, no_evident_not_beach, no_evident_not_center"
743,bad_location,"airport, advertised, have_evident_little_connection_to_the_airport, have_evident_does_not_match_reality"
744,bad_location,"noisy, busy, have_evident_quiet, have_evident_calm"
748,good_location,"close, no_aircraft_noise, bus_station_nearby, salt_lake_nearby, no_evident_not_close, no_evident_not_no_aircraft_noise, no_evident_not_bus_station_nearby, no_evident_not_salt_lake_nearby"
749,good_location,"close_to_field, field_nearby, no_evident_not_close_to_field, no_evident_not_field_nearby"
750,good_location,"location_is_close, no_evident_not_close"
751,bad_location,"next_to_another_property_s_pool, too_much_noise, shouting, each_starting_with_have_evident_and_using_the_same_word_as_in_the_support, have_evident_next_to_another_property_s_pool, have_evident_too_much_noise, have_evident_shouting"
754,bad_location,"noise, early_morning, have_evident_noise, have_evident_early_morning"
754,good_location,"early_morning_flight, no_evident_not_early_morning_flight, this_presentation_ensures_that_each_argument_includes_a_claim, its_support_using_exact_vocabulary, and_a_contrary_premise_as_required"
756,good_location,"central, no_evident_not_central, beach, no_evident_not_near_the_beach, party_mile, no_evident_not_near_the_party_mile, airport, no_evident_not_near_the_airport, old_town, no_evident_not_near_the_old_town"
764,bad_location,"1_at_3_o_clock, garbage_was_picked_up, 1_have_evident_at_3_o_clock, garbage_was_not_picked_up, 2_at_7_o_clock, i_tried_to_open_the_door, 2_have_evident_at_7_o_clock, i_did_not_try_to_open_the_door, there_are_some_farms_nearby, have_evident_there_are_no_farms_nearby"
765,bad_location,"the_hotel_lobby_has_a_smell_of_smoke, cigarettes_in_the_hotel_lobby_are_smoked, have_evident_the_hotel_lobby_does_not_have_a_smell_of_smoke, have_evident_cigarettes_in_the_hotel_lobby_are_not_smoked"
765,good_location,"bars, no_evident_not_bars, restaurants, no_evident_not_restaurants"
767,bad_location,"and_contraries_list, far, have_evident_not_far, overlooked, have_evident_did_not_overlook"
769,bad_location,"walked_to_the_promenade_in_20_minutes, have_evident_walked_to_the_promenade_for_longer_than_20_minutes, spent_an_hour_and_a_half_at_lidl, have_evident_spent_more_than_an_hour_and_a_half_at_lidl"
769,good_location,"beach_is_nearby, no_evident_not_beach_is_nearby, taverns_are_available_here, no_evident_not_taverns_are_available_here, airport_is_close_by, no_evident_not_airport_is_close_by"
770,bad_location,"stench, have_evident_sharp, have_evident_intense, have_evident_obvious, this_response_adheres_to_the_specified_format, ensuring_each_support_is_paired_with_multiple_contraries_using_different_adjectives"
771,bad_location,"assumption_based_argumentation_aba_format, fruit_van_drove_under_the_windows_almost_every_day, have_evident_fruit_van_stopped_driving_under_the_windows_almost_every_day, seller_shouted_into_the_mouthpiece, have_evident_seller_did_not_shout_into_the_mouthpiece"
771,good_location,"walking_distance_to_the_center, no_evident_not_within_walking_distance_to_the_center, within_walking_distance_of_mackenzie_beach, no_evident_not_within_walking_distance_of_mackenzie_beach, within_walking_distance_of_all_party_cafes, no_evident_not_within_walking_distance_of_all_party_cafes"
773,good_location,"on_asphalt_10_15_minutes, off_road_5_7_minutes, drive_7_10_minutes_from_airport, no_evident_not_on_asphalt, no_evident_not_off_road, no_evident_not_drive"
776,good_location,"proximity_to_the_airport, no_evident_not_proximity_to_the_airport, walk_to_the_sea, no_evident_not_walk_to_the_sea"
778,good_location,"close, airport, no_evident_not_close, no_evident_not_airport"
779,good_location,"proximity_to_the_airport, quietness_of_the_location, proximity_to_the_beach, proximity_to_the_city, presence_of_a_bus_stop_near_the_hotel, allows_access_to_the_city_center, allows_access_to_the_airport, no_evident_not_proximity_to_the_airport, no_evident_not_quietness_of_the_location, no_evident_not_proximity_to_the_beach, no_evident_not_proximity_to_the_city, no_evident_not_presence_of_a_bus_stop_near_the_hotel, no_evident_not_allows_access_to_the_city_center, no_evident_not_allows_access_to_the_airport, this_format_ensures_each_support_is_paired_with_its_contrary, using_exact_vocabulary_and_maintaining_clarity_without_additional_assumptions_or_opinions"
780,good_location,"near, no_evident_not_near, location, no_evident_not_location"
784,good_location,"located_near_the_beach, no_evident_not_located_near_the_beach, close_to_the_airport, no_evident_not_close_to_the_airport"
785,bad_location,"bad_degraded_area, garbage_heap, next_to_the_hotel, have_evident_bad_degraded_area, have_evident_garbage_heap, have_evident_next_to_the_hotel"
