ID,Topic,Test 2
701,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
702,good_staff,"nice, helpful, no_evident_not_nice, no_evident_not_helpful, this_response_adheres_to_the_specified_format, ensuring_that_each_support_and_contrary_is_derived_directly_from_the_original_text_without_adding_any_assumptions_or_additional_opinions"
703,good_staff,"extremely_kind, no_evident_not_extremely_kind, helpful, no_evident_not_helpful, friendly, no_evident_not_friendly, staff_is_extremely_kind, no_evident_not_staff_is_extremely_kind, staff_is_helpful, no_evident_not_staff_is_helpful, staff_is_friendly, no_evident_not_staff_is_friendly, staff_do_their_way_for_us, no_evident_not_staff_do_their_way_for_us"
705,good_staff,"pleasant_staff, staff_pleasant, no_evident_not_pleasant_staff, no_evident_not_staff_pleasant"
708,good_staff,"warm_hospitality, no_evident_not_warm_hospitality, cordial_hospitality, no_evident_not_cordial_hospitality"
709,good_staff,"extraordinary_courteous_hosts, no_evident_not_extraordinary_courteous_hosts, exceptional_staff, no_evident_not_exceptional_staff, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us"
711,good_staff,"nice_staff, very_nice_staff, no_evident_not_nice_staff, no_evident_not_very_nice_staff"
714,good_staff,"friendly_staff, no_evident_not_friendly_staff"
716,good_staff,"here_are_the_supports_and_their_corresponding_contraries_based_on_your_conditions, pleasant_staff, no_evident_not_pleasant_staff, this_format_adheres_to_the_specified_rules_while_addressing_the_original_text_s_sentiment"
717,good_staff,"accommodating, no_evident_not_accommodating, nice, no_evident_not_nice, helpful, no_evident_not_helpful"
718,good_staff,"nice_staff, no_evident_not_nice"
721,good_staff,"helpful_people, nice_staff, no_evident_not_helpful_people, no_evident_not_nice_staff"
722,good_staff,"polite_staff, helpful_staff, no_evident_not_polite_staff, no_evident_not_helpful_staff"
725,good_staff,"exceptional_staff, helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, for_each_support, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us"
726,good_staff,"friendly, no_evident_not_friendly, staff, no_evident_not_no_applicable_contrary_as_staff_does_not_have_an_opposite_in_this_context"
727,good_staff,"friendly, helped, explained, no_evident_not_friendly, no_evident_not_helped, no_evident_not_explained"
729,good_staff,"managers_are_nice, managers_are_helpful, no_evident_not_managers_are_nice, no_evident_not_managers_are_helpful"
732,good_staff,"welcoming_staff, no_evident_not_welcoming_staff, friendly_staff, no_evident_not_friendly_staff"
733,good_staff,"friendly_staff, helping_staff, no_evident_not_friendly_staff, no_evident_not_helping_staff"
735,good_staff,"prepare_staff, pool, playroom, roof_garden, no_evident_not_prepare_staff, no_evident_not_pool, no_evident_not_playroom, no_evident_not_roof_garden"
736,good_staff,"staff, friendly, is, very, no_evident_not_good_staff, no_evident_not_staff, no_evident_not_friendly, no_evident_not_is, no_evident_not_very"
739,good_staff,"exceptional_staff_no_evident_not_exceptional_staff, helpful_staff_no_evident_not_helpful_staff, friendly_staff_no_evident_not_friendly_staff, staff_go_out_of_their_way_for_us_no_evident_not_staff_go_out_of_their_way_for_us"
746,bad_staff,"i_did_not_like_the_behavior_of_the_gentleman_in_the_reservations, have_evident_i_did_not_like_the_behavior_of_the_gentleman_in_the_reservations, without_even_speaking_the_cypriot_language, have_evident_without_even_speaking_the_cypriot_language"
746,good_staff,"lady, no_evident_not_lady, spoke_cypriot, no_evident_not_spoke_cypriot, kind, no_evident_not_kind, willing, no_evident_not_willing, was_kind, no_evident_not_was_kind, willing_for_any_help, no_evident_not_willing_for_any_help, this_is_the_claim, so_it_is_not_included_in_the_supports_or_contraries"
750,bad_staff,"staff_didnt_work_night, have_evident_staff_didnt_work_night"
758,bad_staff,"receptionist_didn_t_speak_english_properly, have_evident_receptionist_didn_t_speak_english_properly, staff_could_not_give_information_about_the_bus_to_airport, have_evident_staff_could_not_give_information_about_the_bus_to_airport"
763,good_staff,"exceptional_staff, no_evident_not_exceptional_staff, warm_welcome, no_evident_not_warm_welcome"
764,bad_staff,"no_one_wears_mask, only_one_wears_mask, have_evident_not_everyone_wears_mask, have_evident_only_one_wears_mask"
765,good_staff,"excellent_attention, no_evident_not_excellent_attention"
770,good_staff,"pleasant_staff, pleasant, no_evident_not_pleasant, helpful_staff, helpful, no_evident_not_helpful"
771,good_staff,"nice_staff, no_evident_not_nice_staff"
774,good_staff,"kind_staff, no_evident_not_kind_staff"
775,good_staff,"perfect_welcome, no_evident_not_perfect_welcome, this_response_adheres_to_the_conditions_specified_using_short_words_for_supports, adding_contraries_with_no_evident_not, and_avoiding_assumptions_or_additional_opinions"
777,good_staff,"responsive_staff, no_evident_not_responsive_staff, smiling_staff, no_evident_not_smiling_staff"
779,good_staff,"helpful, friendly, went_out_of_their_way_for_us, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_went_out_of_their_way_for_us"
783,good_staff,"the_claim_is, staff, no_evident_not_staff"
784,good_staff,"here_s_the_text_in_aba_format_based_on_your_conditions, friendly_service, warm_service, no_evident_not_friendly_service, no_evident_not_warm_service"
785,good_staff,"very_kind, no_evident_not_very_kind, helpful, no_evident_not_helpful"
